postcode,longitude,latitude
IP13 9DU,1.341376,52.221867
DN18 6AH,-0.437312,53.6801
UB8 1JG,-0.479408,51.544757
KT12 2QY,-0.410071,51.382337
CO15 1SG,1.154296,51.791936
SS7 1HD,0.573491,51.557374
E9 7AE,-0.045803,51.543399
SO14 7SJ,-1.405893,50.905906
IG1 2JR,0.072024,51.544353
OX4 1RE,-1.235714,51.741731
SK4 4PW,-2.18438,53.424741
E6 2JA,0.051517,51.538987
NN13 6EH,-1.145005,52.03349
PE19 1PR,-0.264254,52.226672
WC1V 7JZ,-0.114344,51.518065
NN14 1LY,-0.775442,52.368716
SM5 2BS,-0.169445,51.376684
M3 4LT,-2.250802,53.475423
E1 8EU,-0.070196,51.512913
HP11 1BS,,
WC2E 9AB,-0.126424,51.512847
WA1 1PJ,-2.604677,53.383712
ST17 0XD,-1.986613,52.788381
MK41 0LH,-0.390858,52.159713
W1G 8AX,-0.148418,51.518041
CH4 8PX,-2.923239,53.171436
CM8 3HY,0.638642,51.783252
SM1 2AN,-0.19541,51.360315
SL9 9QL,-0.555632,51.607828
PO10 7RR,-0.933911,50.859755
CM2 8NL,0.486474,51.703366
AB41 9NR,-2.069783,57.361763
M4 6WX,-2.228549,53.484202
G82 1LF,-4.571777,55.943316
L20 7EP,-2.995486,53.448275
WS4 2LA,-1.979596,52.590003
E14 9LE,-0.022744,51.501477
TN8 5LQ,0.05298,51.201842
EC2A 3PE,-0.081115,51.526475
OL16 2AX,-2.147837,53.613566
CF46 6RG,-3.31758,51.704042
MK9 1FH,-0.770378,52.032747
BH16 6FA,-2.074734,50.75889
S5 8NR,-1.492198,53.414277
SS12 9GY,0.538077,51.602015
SS16 4XJ,0.498314,51.560618
BR7 5QS,0.056848,51.406626
TR4 9AA,-5.046728,50.289188
EN9 1JH,-0.002863,51.681794
W1W 5PF,-0.143705,51.521673
SG18 9QT,-0.270156,52.062961
M15 4HA,-2.264877,53.468758
BB9 7RW,-2.206867,53.842024
DA1 3EN,0.198259,51.447252
BN9 9LJ,0.04887,50.7922
KT13 0PP,-0.444015,51.362784
RM15 6BA,0.282928,51.501489
GU9 7EQ,-0.808579,51.211817
OL15 8LX,-2.113039,53.640731
W9 3RT,-0.199134,51.52401
G32 8UP,-4.174939,55.843841
CH5 2AQ,-3.028138,53.200095
NW2 4JD,-0.209618,51.5489
PR8 1EE,-3.001973,53.643095
DN22 7HJ,-0.957662,53.33647
SE9 2BJ,0.074952,51.439419
GL3 3DP,-2.193115,51.858016
RH13 6PT,-0.261835,51.012403
EC2A 3BX,-0.080636,51.526216
CV10 7FG,-1.474088,52.513441
E16 2UF,0.072854,51.508702
NW4 4XJ,-0.23357,51.588496
IP2 0EH,1.140227,52.052501
WF10 5EN,-1.377178,53.712492
W2 3QJ,-0.180509,51.511376
RG41 4SS,-0.873155,51.404232
RM5 2QJ,0.163378,51.60554
OX3 7DB,-1.206852,51.757265
M7 4JN,-2.254429,53.515054
W8 4LZ,-0.193021,51.501571
OX2 6BD,-1.267881,51.756933
EC1V 2NZ,-0.101249,51.530436
AB25 2RA,-2.112887,57.151434
SW4 7TB,-0.134491,51.462814
RH15 0GB,-0.119093,50.95768
BB6 7DL,-2.399808,53.78385
NW10 4PG,-0.242461,51.535892
WC2H 7HF,-0.130119,51.509192
HP9 2XP,-0.607327,51.620717
SW6 2JR,-0.192086,51.479705
YO8 6DP,-0.904959,53.822653
EC4V 4BE,-0.094466,51.511871
NN11 4GH,-1.162007,52.258331
BL9 8HN,-2.28706,53.559068
WA15 0QS,-2.340737,53.355606
OL2 6HT,-2.110802,53.560764
SO51 6ES,-1.616304,50.986153
SW5 9NN,-0.196376,51.492404
SW7 3PH,-0.180302,51.490269
SW5 9TH,-0.196798,51.491179
SW5 9PR,-0.195493,51.493236
SW5 0QT,-0.192985,51.492892
EC1N 2HT,-0.108272,51.517537
DL17 8JH,-1.55363,54.689621
SW5 9PE,-0.197627,51.491849
SW6 3QX,-0.200838,51.471637
TN28 8LH,0.951896,50.984142
SA37 0JA,-4.662931,52.001316
BR4 0PN,-0.015533,51.378108
DA8 2BT,0.192746,51.474002
SW1Y 4EL,-0.131662,51.509781
NW3 1PX,-0.175668,51.555697
W2 4JE,-0.192621,51.51231
UB10 9DL,-0.440939,51.544099
NN1 1LN,-0.890715,52.237113
BS35 4DE,-2.581149,51.586615
NW3 6BT,-0.181727,51.549892
N15 3JS,-0.097581,51.583829
SM5 4QQ,-0.159501,51.350189
TS22 5FT,-1.326287,54.633689
BN43 5HZ,-0.255248,50.82983
NG14 7FW,-0.961556,53.037017
W1T 6EB,-0.140544,51.523815
RH19 4SG,-0.002575,51.119095
M4 1LS,-2.234023,53.484464
L3 1QH,-2.999018,53.407589
CM23 4BD,0.161306,51.830327
BA3 4GW,-2.580755,51.287882
LS8 3LG,-1.491117,53.81436
M6 8FZ,-2.326647,53.491149
N9 0PP,-0.062343,51.619102
DA14 4DD,0.104547,51.428648
LU1 2SJ,-0.416811,51.877458
LS11 5EH,-1.544493,53.778382
M15 4DT,-2.258598,53.466571
NE38 8QA,-1.492582,54.900213
EC1M 6BB,-0.100786,51.521112
WN5 8AQ,-2.680781,53.536187
CM4 0EL,0.411879,51.699616
SK7 1AW,-2.166391,53.357954
BD18 1JP,-1.753567,53.833523
NP12 1AA,-3.194328,51.665349
HX1 2BX,-1.863076,53.716368
MK18 2FH,-1.008951,51.910252
NE8 1LU,-1.604189,54.960549
SK22 3EL,-2.001207,53.364883
B24 9BE,-1.83653,52.520772
NN1 2AA,-0.893113,52.23784
DY10 1AQ,-2.249994,52.382614
WC1X 8QD,-0.120462,51.529523
TN34 3NH,0.589023,50.864095
CM14 4BA,0.300907,51.619184
WS3 4LT,-1.967676,52.628947
SR3 3XW,-1.438429,54.862853
SE10 0TS,0.003058,51.489915
LS25 2DP,-1.391701,53.816208
GL56 0DE,-1.700721,51.991381
NW10 1HN,-0.234024,51.554809
G40 1AN,-4.229954,55.848396
SR2 9QQ,-1.369357,54.887568
N1 9GZ,-0.110795,51.533097
NG20 8RY,-1.204027,53.196935
EC3M 7AT,-0.082592,51.512199
HA0 3PP,-0.311558,51.563773
SP7 8GX,-2.179944,51.007094
CV34 8BN,-1.558028,52.274032
WF4 4BN,-1.656777,53.643556
E7 0PH,0.028145,51.548744
NE32 4AP,-1.4691,54.963063
EN8 9SH,-0.024297,51.707812
HA4 8JY,-0.422511,51.572639
BL1 8PB,-2.425514,53.590005
SS4 1BB,0.706121,51.580623
LU5 5ES,-0.519377,51.904985
W1W 8AF,-0.140345,51.515694
DY10 7DJ,,
RM15 6HY,0.292316,51.51744
TN2 5PE,0.244174,51.11674
RH12 1DY,-0.327762,51.063271
CM13 3LH,0.357549,51.585927
TN37 7DG,0.556143,50.868925
TN38 0RB,0.554221,50.858179
SS8 9DE,0.59094,51.521429
TN4 8AU,0.260271,51.135606
LE16 8EG,-0.797678,52.535754
BN2 1EJ,-0.117827,50.816864
WC1X 8TA,-0.11951,51.519658
SW1A 1EA,-0.13777,51.505689
TN4 8NN,0.23914,51.130211
N3 1DH,-0.194806,51.600706
WC2R 0LR,-0.121464,51.510706
NP8 1SE,-3.140562,51.866067
BR8 8JG,0.16201,51.385533
LE16 8DW,-0.821031,52.526415
TN2 5TT,0.258932,51.126323
SL1 7JZ,-0.659069,51.535288
CV34 6UW,-1.563759,52.275375
CM11 1PU,0.476538,51.636474
PO22 9SL,-0.674017,50.801542
NG5 1AZ,-1.155901,52.971835
NG21 0HJ,-1.143429,53.130175
SE22 9NE,-0.069462,51.458739
KT18 6JX,-0.277379,51.283096
YO15 3EU,-0.197358,54.083112
BN43 5RA,-0.271918,50.829069
BH10 5HW,-1.902164,50.753109
GL51 3WA,-2.101596,51.878019
PE30 2JG,0.413756,52.771269
DN21 5NH,-0.702489,53.369606
W1J 5AP,-0.146622,51.50938
BT45 6LS,-6.530275,54.719469
MK16 0EG,-0.72437,52.083993
BD12 9HJ,-1.756738,53.744944
OX18 2NP,-1.537691,51.729855
BH19 3AS,-1.948901,50.635163
DH1 2HX,-1.544342,54.780638
NE1 6AQ,-1.611395,54.972585
LU3 2RR,-0.45667,51.905709
LU3 2RZ,-0.4594,51.906976
SM6 8PZ,-0.145076,51.359943
SE5 8HE,-0.086445,51.471822
B91 3PX,-1.777054,52.411752
CF11 9AE,-3.189532,51.481271
SW11 7AS,-0.134976,51.481652
CO4 5PL,0.904776,51.918177
SA31 2NF,-4.305628,51.844131
BH17 9BW,-1.977392,50.757194
ML11 8HP,-3.622255,55.700974
SY1 1HR,-2.756165,52.707319
N2 0EF,-0.180537,51.585243
NE67 5ED,-1.694934,55.512344
NR5 0AB,1.217439,52.64717
TN7 4AG,0.110994,51.101784
N16 6UE,-0.070398,51.574273
BT25 2DD,-6.025772,54.353217
DN21 1JS,-0.774114,53.392916
DN21 5NW,-0.694859,53.372849
EC1V 0BQ,-0.10083,51.524501
B78 2EX,-1.656672,52.583828
BR5 2HE,0.107258,51.390622
CT14 7UE,1.399274,51.215232
PH1 4HH,-3.472218,56.535698
BB12 6NB,-2.295065,53.791156
SK4 2JB,-2.180123,53.41433
PE30 1ES,0.394047,52.754665
TF9 1PD,-2.484339,52.903947
NG9 8GW,-1.273781,52.942391
NE16 4AL,-1.683801,54.945128
B69 2DG,-2.021214,52.50221
S61 1AJ,-1.377275,53.430336
NW9 5SB,-0.246964,51.605903
WR3 8SX,-2.152115,52.221356
SN6 7RX,-1.750932,51.657572
CV31 1XT,-1.521185,52.277989
JE2 7UA,,
CB25 9AU,0.22658,52.223634
KT6 4NX,-0.306111,51.392165
CM20 2BN,0.114581,51.784378
BN3 5FB,-0.180879,50.834987
TR13 8AB,-5.273418,50.100586
M17 1RW,-2.334894,53.472367
BH19 2PQ,-1.974946,50.61055
WD6 4SP,-0.282988,51.657265
PO21 2NW,-0.686868,50.781246
MK9 1BP,-0.767241,52.036554
HD1 4QB,-1.807089,53.649965
E7 9QL,0.031295,51.538519
SE1 3UW,-0.080975,51.498964
E7 8NQ,0.036831,51.540419
OX7 5TB,-1.524612,51.952331
RM2 5JS,0.200249,51.586092
TW10 6QJ,-0.298525,51.456145
EN2 9AW,-0.077983,51.668773
CH63 7NB,-3.007103,53.355654
IV3 8NX,-4.26064,57.47359
WV10 9TF,-2.123529,52.603508
W11 3AB,-0.207719,51.508387
YO31 8NP,-1.078082,53.968896
E12 6LB,0.060429,51.545969
NG18 1EJ,-1.196126,53.140691
B62 8HD,-2.045637,52.463652
SG5 1BT,-0.27588,51.949604
DD1 1PA,-2.975732,56.457779
S11 9PS,-1.517741,53.353251
S75 6HQ,-1.508618,53.588552
EC4M 7AU,-0.102541,51.514898
B24 0RG,-1.811008,52.519844
BT62 2BP,-6.412661,54.353123
S26 5QJ,-1.291941,53.341315
AB51 7JY,-2.500124,57.197266
ML4 1AJ,-4.022783,55.819067
M41 5AQ,-2.356835,53.449795
NE29 6DE,-1.464976,54.996976
S43 3UT,-1.353689,53.266462
HR7 4HG,-2.551226,52.149299
TN3 9BD,0.292074,51.100316
PE9 3NF,-0.507421,52.625557
NG1 5DU,-1.159996,52.954786
HU7 0XD,-0.328336,53.774402
HU7 0AN,-0.328074,53.772205
DA8 1EW,0.165605,51.492276
TN16 1AQ,0.070322,51.266807
SW1H 0DJ,-0.132664,51.499006
DA12 1BG,0.369161,51.439398
NE1 3DY,-1.597491,54.97132
NE47 7AE,-2.322584,54.998458
RG42 3UA,-0.723946,51.427629
EN10 6JB,-0.020503,51.731673
CB8 8BG,0.410856,52.238297
W4 4AL,-0.275038,51.492149
BN1 3FE,-0.145128,50.824373
DH1 4PF,-1.593779,54.770722
NR32 2AE,1.746155,52.476132
GU12 5SW,-0.727865,51.270883
SW6 1QA,-0.194987,51.482707
CM19 5BN,0.063109,51.76428
WS3 1DD,-1.983027,52.611696
BR5 2NG,0.104888,51.397553
GU30 7DX,-0.801359,51.072697
TW20 9EJ,-0.54978,51.431259
EH5 3HF,-3.20582,55.976346
N19 4LQ,-0.124769,51.566084
M23 2TU,-2.289322,53.381808
ME8 0TJ,0.57893,51.344925
BT51 4PR,-6.72621,55.067908
LU1 1TE,-0.439883,51.883817
BT9 6NF,-5.956674,54.56797
EH6 5RX,-3.176771,55.97221
MK11 1EG,-0.847043,52.05824
SE16 4TN,-0.068165,51.501315
HA3 5LX,-0.349041,51.600197
MK17 0FD,-0.862835,51.990536
DY9 8EL,-2.116029,52.460915
NE2 2QA,-1.602025,54.988328
LA12 7DY,-3.09606,54.196211
CA14 2AL,-3.550736,54.643468
SL6 8NX,-0.702764,51.530049
CF63 1SJ,-3.263198,51.416944
RG1 7SN,-0.976796,51.452229
N17 6BY,-0.07978,51.592393
TF1 5LL,-2.474419,52.706022
PE6 8EW,-0.301558,52.674679
PH33 6PH,-5.089382,56.822126
AL3 4LX,-0.362475,51.741828
CF23 8LS,-3.141163,51.533868
PH33 7NA,-5.154603,56.845394
PA34 4AZ,-5.471464,56.411973
PH33 6SW,-5.047579,56.848718
B46 1JU,-1.710153,52.515242
IV12 5XP,-3.931865,57.524438
PH33 6SN,-5.049332,56.848082
PH34 4EQ,-4.986691,56.910449
G2 2ND,-4.26094,55.862588
G64 1QY,-4.225786,55.902054
DD2 4UH,-3.055255,56.476193
PH33 6PR,-5.085194,56.825017
BD16 1PE,-1.822357,53.833138
KY2 6TY,-3.202478,56.123604
NW10 5AT,-0.233456,51.53597
LA2 6HW,-2.813649,54.094345
PH3 1FG,-3.65612,56.317551
RM7 8EP,0.159422,51.587294
NE26 3QR,-1.45171,55.044995
IV2 5GH,-4.171049,57.472857
CT14 9TL,1.39384,51.22255
RG40 2NP,-0.836421,51.406418
CV23 9BB,-1.306907,52.382385
HA6 1NW,-0.410112,51.599998
IP1 1RJ,1.150462,52.056138
PL26 6QL,-4.786716,50.271071
PE9 4PX,-0.395848,52.694972
SW16 6SE,-0.145623,51.42541
WR13 6JD,-2.301797,52.042432
TS6 9DB,-1.150175,54.561636
TN15 0EG,0.223231,51.288043
LS1 6DP,-1.539898,53.796572
CR5 3LS,-0.150851,51.313252
EH54 5DL,-3.510889,55.915029
IG3 8RL,0.102567,51.565295
IP17 3JT,1.497588,52.271474
E13 9PJ,0.036811,51.52999
WR10 1BH,-2.077493,52.111193
CB23 8SF,0.02721,52.251707
WN6 7LR,-2.645865,53.550007
OL14 6LD,-2.099457,53.711749
PL20 6JT,-4.071338,50.508215
N15 6JX,-0.071392,51.577032
VG 1110,,
GU25 4DW,-0.567501,51.403394
E14 9NN,-0.018368,51.494693
EC2R 8EJ,-0.091105,51.513336
SE1 2AX,-0.069969,51.501994
M12 5RS,-2.192856,53.455298
BD23 4BN,-2.155669,54.050913
UB6 9AH,-0.352147,51.526934
HP4 3EH,-0.573562,51.76223
SW18 1FX,-0.182972,51.464671
DE1 2RJ,-1.465973,52.917412
NG7 5FY,-1.174649,52.969458
KT24 6HP,-0.451285,51.273008
E7 8AU,0.037091,51.546575
SM7 1ND,-0.216315,51.32792
SW11 6AS,-0.160338,51.455156
NN3 6WL,-0.879292,52.278417
SE16 7PY,-0.042101,51.495245
GU26 6AB,-0.7323,51.113991
BR1 4EP,0.014124,51.419338
TW8 9ES,-0.318294,51.486734
EX2 6FW,-3.500605,50.713668
DA5 1BN,0.128062,51.447091
RG7 5QB,-1.152667,51.399356
SL6 5BJ,-0.74816,51.523798
LS29 7NF,-1.750486,53.91216
EC2M 5QQ,-0.087598,51.517227
B90 8AH,-1.794833,52.377089
LS28 6BG,-1.675322,53.806993
SL5 0FR,-0.637755,51.401993
S18 1QZ,-1.476967,53.296774
CM19 5HU,0.038795,51.766347
KT6 5HT,-0.320991,51.383602
IG3 9SX,0.10788,51.561612
WR3 8EZ,-2.20718,52.204145
WA4 2TF,-2.51737,53.384678
GL51 0QB,-2.120219,51.916023
PR2 3HN,-2.713664,53.783682
W1U 1DJ,-0.151767,51.515515
LL11 1BT,-2.996129,53.050085
LE11 2FG,-1.193189,52.754349
NE27 0RT,-1.516925,55.034434
OL4 2TG,-2.066729,53.566918
NN16 8PX,-0.742046,52.41096
NW9 5LH,-0.252766,51.603243
CA11 0XE,-2.96249,54.691173
SS13 1LG,0.514958,51.584283
NW3 5JJ,-0.178462,51.546166
EH3 6RH,-3.201195,55.958969
L23 3DF,-3.028054,53.486229
WF12 9QT,-1.640231,53.68467
CA1 2UU,-2.895065,54.893121
CA4 0BT,-2.860711,54.83924
N17 7BU,-0.08604,51.604546
BL2 3DD,-2.406853,53.602258
SG12 0BD,-0.038418,51.816213
LS6 4NR,-1.565297,53.834238
LE4 3EH,-1.133517,52.68956
N1 4PE,-0.083554,51.546944
PE3 9TL,-0.293157,52.575183
WC1X 8JT,-0.116699,51.52526
BR5 2RS,0.098441,51.406212
WD17 2DQ,-0.394646,51.654848
WC1X 9LP,-0.115787,51.528141
N1 1BJ,-0.114508,51.541313
YO41 5NQ,-0.8914,53.949819
EC1N 8UN,-0.107686,51.520882
SE10 8JX,-0.015749,51.473732
CR8 4DD,-0.120342,51.324846
BT2 8FE,-5.928557,54.593962
SW1E 6HL,-0.139886,51.498923
B93 9LR,-1.742569,52.398314
B90 4XR,-1.79082,52.3887
EC3R 5AQ,-0.081026,51.509674
OX10 7DG,-1.137853,51.642278
HA1 1BQ,-0.339533,51.580208
NW6 3PH,-0.185915,51.543257
NN6 9AU,-0.890037,52.304181
SE26 5JX,-0.048592,51.425596
BR7 5SJ,0.062661,51.406074
KA2 9AE,-4.605133,55.588739
SL6 8QZ,-0.715748,51.524086
HP15 7NS,-0.701218,51.645622
DA11 0PA,0.36775,51.439922
PO1 2QF,-1.095646,50.793584
ST1 1JU,-2.176109,53.025092
GU2 4DQ,-0.577877,51.2304
SM4 6RW,-0.185216,51.388925
W1J 5NB,-0.150421,51.507749
LS16 5QB,-1.599897,53.834107
CH49 0TZ,-3.095318,53.382168
WF9 1HJ,-1.287911,53.61164
EC4V 5AJ,-0.099402,51.512752
LE3 6AH,-1.15835,52.63454
BA2 4BL,-2.356458,51.383306
EC4N 6AF,-0.090235,51.51138
W4 1AZ,-0.257223,51.501849
BN1 1HG,-0.139682,50.820995
BT71 7NH,-6.755864,54.402727
N1 7BJ,-0.091285,51.537684
TN21 0DG,0.250393,50.949277
EH2 4AN,-3.205767,55.950922
GL50 1PY,-2.076793,51.899813
W10 6DJ,-0.222372,51.520678
IG2 6QL,0.076025,51.575532
NW11 7PH,-0.194448,51.5714
LE13 1AF,-0.884605,52.762683
LE14 4UB,-0.891319,52.80232
LE2 3LQ,-1.104862,52.607565
LE5 0BT,-1.106691,52.645427
NG31 7XT,-0.662707,52.901355
LE14 4RU,-0.858762,52.772459
LE10 1AW,-1.372989,52.539884
LE4 5JD,-1.137632,52.653378
BS16 5HH,-2.507472,51.480992
E6 6JD,0.057839,51.523713
TS13 4TP,-0.854443,54.505287
TS13 4TS,-0.848945,54.512384
SE3 9BW,0.023743,51.460306
M25 0JW,-2.272559,53.520595
CW8 1SY,-2.534571,53.240817
E15 2SP,-0.000294,51.537326
NW10 7FH,-0.284146,51.532712
B95 6DW,-1.753863,52.246169
NG10 1NJ,-1.273834,52.901839
SN16 0LR,-2.211412,51.572938
TW4 7BW,-0.381231,51.465751
CT20 2EN,1.16684,51.075141
NW8 9RF,-0.180385,51.528595
SW3 2JD,-0.164891,51.495846
WS1 3BZ,-1.979976,52.578202
DN15 7PA,-0.65368,53.586944
TW20 0DF,-0.572895,51.429016
SL1 3RX,-0.591068,51.51735
OX16 3HJ,-1.32575,52.068403
SK4 1HW,-2.1673,53.413574
BB10 4SR,-2.199676,53.759054
EH3 9EE,-3.204012,55.944457
LE5 3FP,-1.11188,52.639891
DD8 1BJ,-2.891379,56.643553
BT80 9NX,-6.951258,54.675099
LS21 3AF,-1.692976,53.905529
BT17 9AE,-6.006741,54.549973
IG11 9BU,0.105866,51.54858
AB45 2NZ,-2.57537,57.678013
TW3 3RU,-0.36801,51.463859
SW11 3BY,-0.170804,51.470598
B91 3JD,-1.775784,52.406985
BT93 0ED,-7.657137,54.531966
L21 0DE,-2.996574,53.478657
E14 5NR,-0.019348,51.502714
PA29 6UG,-5.394231,55.863902
RH10 8DT,-0.181089,51.121244
SO32 2HP,-1.210818,50.906028
DT8 3PD,-2.659106,50.798561
ZE1 0TF,-1.272181,60.139816
ZE2 9GJ,-1.294176,60.208652
AB9 1XN,,
ZE1 0TR,-1.276506,60.137613
BN8 6QZ,0.17994,50.936382
W5 2UA,-0.311999,51.513064
AB12 3RY,-2.101062,57.09451
SS7 5LD,0.562255,51.551531
BS2 8UU,-2.587115,51.462501
AB43 9PT,-2.014509,57.683435
DA9 9QG,0.272228,51.449178
RH20 1LB,-0.521916,50.948399
KT10 9QD,-0.366584,51.368259
SW1V 4JT,-0.146087,51.489183
HR1 2LL,-2.71432,52.055585
G2 6LY,-4.259131,55.860845
RG9 1DY,-0.899712,51.529813
WA8 8LR,-2.776497,53.347785
ME3 8GR,0.498248,51.409764
CV32 6AF,-1.551721,52.287611
CM1 1PE,0.477494,51.738286
N11 3LE,-0.154094,51.6183
DY2 9QG,-2.08405,52.493136
DT4 9UX,-2.490108,50.616812
DD7 7JW,-2.732889,56.497445
TW15 3QN,-0.472918,51.432063
EH20 9RP,-3.14574,55.878098
CO4 5NE,0.934269,51.930837
SS8 0DD,0.557789,51.519004
GU3 2JW,-0.659438,51.241002
TW17 0LA,-0.461267,51.400052
WV14 8YB,-2.079255,52.545523
EC2A 3PB,-0.081342,51.525535
S7 1HQ,-1.485744,53.360498
DE73 8JB,-1.423077,52.824548
BT66 8QF,-6.357431,54.458546
DA2 6RX,0.236405,51.445937
SO32 2JE,-1.195477,50.914862
AB39 2DF,-2.215872,56.966641
BT48 6JL,-7.31973,54.99225
PO21 2AR,-0.679243,50.788049
DA12 5HR,0.376607,51.426478
W4 4JE,-0.26513,51.49131
CM3 5JX,0.619505,51.645036
BD2 4LN,-1.744082,53.811689
B94 5LW,-1.850759,52.372227
B63 3HR,-2.05045,52.451558
CF62 3FR,-3.342985,51.392354
NP12 1AF,-3.195542,51.666452
SK8 1AE,-2.21619,53.394648
TN9 2AA,0.270849,51.190351
DE65 6QU,-1.567181,52.851401
G5 0YE,-4.232951,55.835431
BB8 9BD,-2.173904,53.856879
SN5 4FQ,-1.834059,51.581852
E3 3LY,-0.012252,51.52235
B14 4NH,-1.876487,52.409012
BT36 6NA,-5.950081,54.679811
RM11 2JS,0.21924,51.570611
G75 8TP,-4.217102,55.756768
NE16 3AS,-1.682276,54.95781
CM2 7DB,0.504081,51.71746
TW15 2BJ,-0.453575,51.426927
IP28 8GQ,0.496828,52.301785
M28 2WL,-2.379034,53.501087
RG9 6PJ,-0.851032,51.605627
G2 4BG,-4.263825,55.862979
ST7 8PH,-2.282239,53.046668
CH41 8ER,-3.05542,53.401117
BT79 9BU,-7.02292,54.60675
HS1 2JF,-6.384033,58.209608
HS3 3DH,-6.798428,57.899227
HS4 3XU,-6.698866,57.872109
B69 3BH,-2.016443,52.508945
KY11 2YW,-3.431538,56.03458
DE14 1SN,-1.626208,52.810232
NW5 1AR,-0.141616,51.558381
CM4 9DW,0.385829,51.671339
AL4 0LN,-0.295723,51.75796
W1W 7BR,-0.139297,51.518762
B63 3TT,-2.052848,52.450973
NR11 8TB,1.311389,52.881193
BT79 0ER,-7.282429,54.590017
LS7 4AZ,-1.530494,53.813451
DA12 1BB,0.369213,51.438732
EC2A 2AP,-0.081633,51.521691
S41 8LQ,-1.427327,53.255764
WR11 1AN,-1.941469,52.090975
HA4 8NQ,-0.42053,51.572756
BA3 2DZ,-2.484804,51.285068
EN8 7EA,-0.033855,51.69127
PA20 0QA,-5.117375,55.797448
E17 5DE,-0.021265,51.597393
L40 5TJ,-2.840424,53.601339
HA4 8JN,-0.423294,51.573529
ML3 6LX,-4.043056,55.778161
BN11 1RL,-0.376207,50.810603
G78 1EB,-4.397661,55.801587
WR1 2RS,-2.217207,52.195169
DY10 4ND,-2.18634,52.390841
CT2 8AE,1.074769,51.281831
BH15 1DX,-1.978296,50.719308
SO15 2GB,-1.41001,50.912087
RG6 1PP,-0.932697,51.448319
RG7 1WY,-0.966238,51.378016
GU15 1EQ,-0.707985,51.330563
NG12 4DG,-1.12612,52.903607
CF3 0EY,-3.083167,51.527712
LL30 2TY,-3.8305,53.321634
CR4 4BU,-0.170979,51.395521
EC2M 5SQ,,
DN36 5QS,-0.046737,53.467895
SR7 0NN,-1.417265,54.837582
LS25 1NB,-1.407246,53.787363
PR7 1LB,-2.638728,53.653263
PR2 9WT,-2.689749,53.79793
GL20 8GB,-2.127748,52.004566
BD3 9HB,-1.740533,53.794179
SE28 8DH,0.114284,51.505821
PL21 9TU,-3.938569,50.388741
MK44 2HX,-0.422783,52.250952
WC2N 4JS,-0.12695,51.511263
TN21 8LS,0.252332,50.972287
LA13 0ER,-3.193748,54.115342
B93 8RH,-1.763935,52.368556
BH15 4BH,-2.006194,50.715767
SE10 0TW,-9.4e-05,51.503781
RM20 3XD,0.278632,51.480089
WD3 7PD,-0.490982,51.642542
CR0 0YN,-0.096278,51.373971
YO24 4EN,-1.107496,53.955375
OX14 1HS,-1.289256,51.679815
LL58 8ND,-4.095422,53.294941
HA1 3LP,-0.340087,51.569971
HG5 8FL,-1.468103,54.007832
TN4 8TW,0.232059,51.138718
W1D 4EG,-0.131071,51.514016
SP2 8PU,-1.844239,51.067279
SO53 3LG,-1.384775,50.965373
CV2 4JT,-1.475925,52.414155
PR9 7PE,-2.965088,53.655966
HU3 4AL,-0.359089,53.734115
N20 8QJ,-0.183659,51.632178
SO51 8DE,-1.496754,50.989351
CR0 0XT,-0.091036,51.374947
CO16 9FG,1.128438,51.840938
EH9 1HN,-3.194098,55.939162
RH10 1TG,-0.178213,51.113021
EH10 5TD,-3.216624,55.916693
NG1 2FZ,-1.146203,52.952243
RG9 4AF,-0.909364,51.516208
BS36 2DA,-2.493216,51.534408
SK6 1EG,-2.104313,53.421063
KY4 8FG,-3.362586,56.085006
OX10 6SH,-1.114707,51.620436
SM2 7LR,-0.226827,51.349725
BN11 2NQ,-0.35182,50.819433
CR0 8QT,-0.039465,51.370561
SE15 2HD,-0.060249,51.476069
YO17 8NG,-0.683008,54.168081
GL15 5HE,-2.533128,51.725691
W10 6HX,-0.216665,51.516598
GL7 4RB,-1.772997,51.697088
BH23 5ET,-1.701902,50.741204
LL19 9AS,-3.40216,53.333264
OX12 8AT,-1.425644,51.588423
JE4 9WG,,
EC2N 2AX,-0.087566,51.514556
NR34 7XD,1.602124,52.435107
OL3 5FZ,-2.020403,53.564686
AB42 2FA,-1.806825,57.501818
NN18 0TA,-0.729685,52.482945
BT36 4TY,-5.996289,54.67886
CF72 9DZ,-3.395781,51.524156
SM2 7AJ,-0.212492,51.355073
WR1 1HD,-2.223507,52.19775
NW10 2UY,-0.245996,51.551214
BL3 4NE,-2.470793,53.568301
G40 3SA,-4.217445,55.850069
SW7 4DA,-0.18484,51.493404
NG5 1AP,-1.156226,52.971066
SW13 9PQ,-0.239176,51.48016
DD1 4BJ,-2.971077,56.458471
BA2 7QT,-2.300718,51.284526
BL1 4AP,-2.442941,53.582194
SS0 8BG,0.686515,51.542158
RM9 5NU,0.144683,51.544333
M50 2UW,-2.296408,53.47539
LE19 1WZ,-1.189478,52.60562
SK9 6JD,-2.245844,53.31637
HA0 2SJ,-0.330796,51.560847
B20 3DB,-1.900064,52.514199
BL7 9TH,-2.443376,53.632124
SW15 3RE,-0.262594,51.432579
M19 2LL,-2.203633,53.441644
SM6 0DE,-0.150367,51.36196
HA6 2TZ,-0.441249,51.605915
M31 4ET,-2.427534,53.414194
L22 4QB,-3.023632,53.479112
M40 8WN,-2.205552,53.499615
B49 6PU,-1.872944,52.224043
